client_id,client_type,first_name,last_name,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,is_investor,engagement_score,sale_price,price_per_sqft,floor_area_sqft,properties_bought,cluster,segment,investment_profile,investment_score
C1222,Individual,Christopher,Taylor,M,Usa,Utah,Home,4,No,Website,0,4,1319349.8599999999,309.677366079583,1362.3833333333334,3,1,Premium Investors,Moderate Investor,0.3180798547159948
C1223,Individual,Sharon,Stone,F,Usa,Washington,Home,4,No,Website,0,4,1072582.78,262.54150288793767,1369.7300000000002,3,1,Premium Investors,Low Potential,0.24596493516902412
C1224,Individual,Paul,Carter,M,Usa,New York,Investment,5,Yes,Client,1,5,827238.27,295.6907716496717,964.2666666666665,3,0,Budget Buyers,Low Potential,0.17429701260829478
C1225,Individual,Larry,James,M,Usa,Oregon,Home,2,No,Website,0,2,1122587.7,310.7464336420492,1168.3366666666668,3,3,High-Value Clients,Low Potential,0.2605933713326697
C1226,Individual,Michael,Sanders,M,Usa,Utah,Home,4,No,Website,0,4,972596.1300000001,305.26025301274785,1082.8966666666668,3,3,High-Value Clients,Low Potential,0.21676903603879832
C1227,Individual,Alexander,Reyes,M,Usa,Colorado,Home,3,Yes,Agency,0,3,2151534.73,321.7925599318375,1676.3825,4,1,Premium Investors,High Potential Investor,0.5612195682445505
C1228,Individual,Joseph,Howard,M,Usa,California,Home,2,No,Website,0,2,1058718.77,322.2225104865599,1124.5,3,3,High-Value Clients,Low Potential,0.24193761379384737
C1229,Individual,Madison,Reyes,F,Uk,Scotland,Home,1,Yes,Website,0,1,1185126.78,298.8370474176625,1303.4733333333334,3,1,Premium Investors,Low Potential,0.278860425237769
C1230,Individual,Lawrence,Parker,M,Usa,California,Home,5,No,Client,0,5,759973.15,322.55301374799575,801.46,3,3,High-Value Clients,Low Potential,0.15465490556295397
C1231,Individual,Betty,Carter,F,Usa,California,Home,2,No,Agency,0,2,859705.1699999999,305.7026506482377,922.6666666666666,3,3,High-Value Clients,Low Potential,0.18378648796611552
C1232,Individual,Mary,Jackson,F,Canada,British Columbia,Home,3,No,Website,0,3,1527373.03,326.2271674324686,1173.8125,4,1,Premium Investors,High Potential Investor,0.37886346266222104
C1233,Individual,Brian,Scott,M,Usa,Utah,Home,4,No,Website,0,4,936287.8,289.2080400743226,1078.7866666666666,3,3,High-Value Clients,Low Potential,0.20615478114653701
C1234,Individual,Karen,King,F,Usa,Colorado,Investment,1,No,Website,1,1,1463190.28,290.0384746664327,1278.045,4,0,Budget Buyers,High Potential Investor,0.36009754754504614
C1235,Individual,Michael,Morales,M,Usa,Arizona,Home,2,No,Website,0,2,1271344.1099999999,307.73330345087203,1025.3225,4,3,High-Value Clients,Moderate Investor,0.3040537206854371
C1236,Individual,Brandon,Cook,M,Usa,Arizona,Home,4,Yes,Website,0,4,1747766.02,312.92944946642984,1415.4825,4,1,Premium Investors,High Potential Investor,0.44324926978294155
C1237,Individual,Helen,Cook,F,Uk,Wales,Investment,4,Yes,Website,1,4,688233.74,288.7713371436331,775.5666666666666,3,0,Budget Buyers,Low Potential,0.13368214101552195
C1238,Individual,Joshua,Bennett,M,Usa,Nevada,Home,1,Yes,Agency,0,1,1648873.57,311.8664599780692,1343.6575,4,1,Premium Investors,High Potential Investor,0.4143560016591025
C1239,Individual,Catherine,Adams,F,Usa,Oregon,Home,3,No,Agency,0,3,1457041.08,323.4770957834436,1114.2125,4,1,Premium Investors,High Potential Investor,0.35831389888387327
C1240,Individual,Gloria,Wright,F,Usa,Nevada,Investment,4,Yes,Website,1,4,1018594.4400000001,303.2518202383132,1104.51,3,0,Budget Buyers,Low Potential,0.23020742001148187
C1241,Individual,Danielle,Martin,F,Usa,California,Home,1,No,Agency,0,1,1157084.5899999999,307.65926372693644,948.835,4,3,High-Value Clients,Low Potential,0.2706711269121117
C1242,Individual,Gerald,Collins,M,Usa,California,Home,3,Yes,Website,0,3,1055842.78,310.2434888894541,1138.4233333333334,3,3,High-Value Clients,Low Potential,0.24109268542197804
C1243,Individual,Jeffrey,Edwards,M,Usa,Colorado,Home,1,No,Website,0,1,1419502.04,283.8858539511572,1246.6175,4,1,Premium Investors,High Potential Investor,0.3473309046454277
C1244,Individual,Joseph,Phillips,M,Usa,Utah,Investment,5,Yes,Website,1,5,1438309.93,319.29948078252545,1513.17,3,0,Budget Buyers,High Potential Investor,0.35283959875874044
C1245,Individual,Edward,Reyes,M,Usa,California,Home,3,Yes,Agency,0,3,1422519.51,312.9667282878813,1529.4633333333334,3,1,Premium Investors,High Potential Investor,0.3482236357315843
C1246,Individual,Joyce,Jackson,F,Canada,Alberta,Home,2,No,Agency,0,2,859984.47,292.4466463907468,980.8699999999999,3,3,High-Value Clients,Low Potential,0.1838629255748862
C1247,Individual,Judy,Moore,F,Usa,Nevada,Investment,2,No,Website,1,2,1774416.3199999998,300.7467525478454,1489.73,4,0,Budget Buyers,High Potential Investor,0.45103089047246225
C1248,Individual,Sara,Scott,F,Usa,Arizona,Home,3,No,Agency,0,3,786895.89,292.3046935159251,899.62,3,3,High-Value Clients,Low Potential,0.16250898862594215
C1249,Individual,Janet,James,F,Usa,California,Investment,1,No,Website,1,1,1289938.6400000001,292.20520145045657,1146.0149999999999,4,0,Budget Buyers,Moderate Investor,0.30948042889708555
C1250,Individual,Jordan,Stewart,M,Usa,Nevada,Home,5,No,Agency,0,5,1582661.61,318.0400190315169,1674.54,3,1,Premium Investors,High Potential Investor,0.39501343376365144
C1251,Individual,Aaron,Thompson,M,Usa,Texas,Investment,5,No,Website,1,5,1246714.37,325.50986668573245,967.0,4,0,Budget Buyers,Moderate Investor,0.29686480959170514
C1252,Individual,Margaret,Cook,F,Usa,Arizona,Home,3,Yes,Website,0,3,1137673.55,314.4196861801559,1221.6766666666665,3,1,Premium Investors,Low Potential,0.26500235068031835
C1253,Individual,Jason,Flores,M,Usa,California,Home,2,No,Agency,0,2,767162.2200000001,305.13823588122506,814.3533333333334,3,3,High-Value Clients,Low Potential,0.15674851196702178
C1254,Individual,Ethan,Freeman,M,Usa,California,Home,5,Yes,Agency,0,5,1604050.8800000001,312.472453631792,1279.9,4,1,Premium Investors,High Potential Investor,0.4012606430712543
C1255,Individual,Mark,Patterson,M,Usa,California,Home,3,No,Agency,0,3,1105130.19,298.30365394936996,942.035,4,3,High-Value Clients,Low Potential,0.25548825593164237
C1256,Company,Triton,Co,F,Usa,California,Investment,4,No,Agency,1,4,1227293.02,305.6422156779153,1357.1933333333334,3,0,Budget Buyers,Moderate Investor,0.29118264811114203
C1257,Individual,Michael,Scott,M,Usa,California,Home,5,Yes,Agency,0,5,850550.13,324.03085908911993,893.3766666666667,3,3,High-Value Clients,Low Potential,0.1811188509315726
C1258,Individual,Betty,Stone,F,Usa,Nevada,Home,1,No,Website,0,1,1015636.19,308.3410129428896,821.355,4,3,High-Value Clients,Low Potential,0.22934520454989493
C1259,Individual,William,Edwards,M,Usa,California,Investment,3,Yes,Agency,1,3,1256766.51,313.1328719668483,1004.1575,4,0,Budget Buyers,Moderate Investor,0.29979686562641145
C1260,Individual,Elizabeth,Ward,F,Usa,California,Home,2,No,Agency,0,2,1633449.34,292.1552017186309,1423.1725,4,1,Premium Investors,High Potential Investor,0.40984191207342313
C1261,Individual,Patrick,Kim,M,Usa,Utah,Home,3,No,Client,0,3,1491163.72,329.50647394430507,1504.28,3,1,Premium Investors,High Potential Investor,0.36828547375585335
C1262,Individual,Dorothy,Evans,F,Usa,California,Investment,4,No,Agency,1,4,961425.37,291.4970216024968,1077.3233333333335,3,0,Budget Buyers,Low Potential,0.21350007345145172
C1263,Individual,Lawrence,Alexander,M,Usa,California,Investment,3,No,Agency,1,3,1975384.2000000002,306.38051030033876,1602.67,4,1,Premium Investors,High Potential Investor,0.5097487466492012
C1264,Individual,Sarah,Garcia,F,Usa,California,Investment,1,No,Agency,1,1,1287173.46,305.40494135681024,1452.2633333333333,3,0,Budget Buyers,Moderate Investor,0.30867748893748226
C1265,Individual,Gary,White,M,Usa,Washington,Home,1,Yes,Agency,0,1,1070432.96,269.3053599047053,1325.71,3,1,Premium Investors,Low Potential,0.24533946916077826
C1266,Individual,Christopher,Hughes,M,Uk,England,Home,2,No,Website,0,2,1204291.73,273.05266723833233,1101.9875,4,3,High-Value Clients,Moderate Investor,0.2844498918994781
C1267,Individual,Dorothy,Peterson,F,Usa,Colorado,Home,3,Yes,Website,0,3,1399933.8800000001,303.8631917164992,1529.4633333333334,3,1,Premium Investors,Moderate Investor,0.34162137222494066
C1268,Individual,Gloria,Green,F,Uk,Northern Ireland,Investment,1,Yes,Website,1,1,968928.25,324.3330013936697,1003.3133333333334,3,0,Budget Buyers,Low Potential,0.21570493927858353
C1269,Individual,Jack,Bennett,M,Usa,California,Home,5,No,Website,0,5,1046535.0,300.8931992785535,1169.0466666666669,3,3,High-Value Clients,Low Potential,0.23836964096657343
C1270,Individual,Cheryl,Ward,F,Usa,Texas,Home,4,No,Agency,0,4,1310435.53,297.1370165750943,1465.92,3,1,Premium Investors,Moderate Investor,0.31547051965067036
C1271,Individual,Noah,Anderson,M,Usa,California,Home,2,Yes,Agency,0,2,1296911.85,301.85823978883417,1040.5175,4,3,High-Value Clients,Moderate Investor,0.31152141564070873
C1272,Individual,Ryan,Collins,M,France,Occitanie,Home,1,Yes,Website,0,1,778830.7999999999,289.1932404531524,899.62,3,3,High-Value Clients,Low Potential,0.16015144431239825
C1273,Individual,Gerald,Jordan,M,Canada,Alberta,Home,5,No,Website,0,5,1462080.32,303.63608223036954,1592.1233333333332,3,1,Premium Investors,High Potential Investor,0.35977826155779696
C1274,Individual,Linda,Jones,F,Usa,California,Investment,1,Yes,Website,1,1,1038831.8500000001,299.1460353623706,1193.7733333333333,3,0,Budget Buyers,Low Potential,0.23611847148902376
C1275,Individual,Jessica,Roberts,F,Usa,Georgia,Investment,1,No,Website,1,1,1737593.0,329.1616939102863,1312.8225,4,0,Budget Buyers,High Potential Investor,0.44028349612515916
C1276,Individual,Arthur,Griffin,M,Australia,Victoria,Home,1,Yes,Agency,0,1,1635917.97,310.85377441242235,1754.9366666666667,3,1,Premium Investors,High Potential Investor,0.4105702471943098
C1277,Individual,Lauren,Griffin,F,Usa,California,Investment,2,No,Agency,1,2,1270250.68,341.3806389579295,1267.4066666666668,3,0,Budget Buyers,Moderate Investor,0.303747269374617
C1278,Individual,Arthur,Griffin,M,Usa,Utah,Home,4,No,Website,0,4,685587.81,288.96790493337113,791.0400000000001,3,3,High-Value Clients,Low Potential,0.13290907363085164
C1279,Individual,Peter,Martin,M,Usa,California,Home,4,Yes,Website,0,4,1278123.59,313.1094319023571,1366.5633333333335,3,1,Premium Investors,Moderate Investor,0.30603634294918985
C1280,Individual,Jacob,Bennett,M,Usa,Texas,Home,2,Yes,Website,0,2,1295836.68,305.86676104336146,1445.2933333333333,3,1,Premium Investors,Moderate Investor,0.311208655988366
C1281,Individual,Deborah,Edwards,F,Canada,Manitoba,Investment,2,Yes,Website,1,2,889312.14,318.30616978040996,899.9899999999999,3,0,Budget Buyers,Low Potential,0.1924415979270485
C1282,Individual,Ashley,Taylor,F,Usa,Colorado,Investment,3,Yes,Agency,1,3,1302998.6,289.6247087677826,1155.47,4,0,Budget Buyers,Moderate Investor,0.3132950791314211
C1283,Individual,Janice,Collins,F,Usa,New York,Home,3,No,Agency,0,3,773559.99,278.6160717545744,942.0866666666666,3,3,High-Value Clients,Low Potential,0.15860738087017262
C1284,Individual,Patrick,Bennett,M,Usa,California,Home,2,No,Website,0,2,1443865.51,317.99538178504724,1111.6475,4,1,Premium Investors,High Potential Investor,0.3544623308693035
C1285,Individual,Steven,Cox,M,Usa,Utah,Home,4,Yes,Website,0,4,974806.38,311.3339694594869,1562.6599999999999,2,1,Premium Investors,Low Potential,0.2174169636752898
C1286,Individual,Stephen,Evans,M,Usa,California,Home,5,No,Agency,0,5,1203306.91,332.2095544408267,1192.5933333333332,3,1,Premium Investors,Moderate Investor,0.2841850124875242
C1287,Individual,Diane,Hughes,F,Usa,California,Investment,4,No,Website,1,4,843581.37,308.4147183841683,901.6266666666667,3,0,Budget Buyers,Low Potential,0.17907684137787072
C1288,Individual,Sean,Cooper,M,Belgium,Wallonia,Home,3,No,Agency,0,3,971136.6900000001,277.8947408503251,1155.4633333333334,3,3,High-Value Clients,Low Potential,0.21633197931146075
C1289,Individual,Samuel,Freeman,M,Mexico,Jalisco,Investment,1,Yes,Agency,1,1,1076161.8599999999,305.854787325517,854.58,4,0,Budget Buyers,Low Potential,0.24702777992015018
C1290,Individual,Teresa,Long,F,Usa,Washington,Home,3,Yes,Website,0,3,1332432.9100000001,270.47420585362784,1195.1875,4,1,Premium Investors,Moderate Investor,0.32188717934949296
C1291,Individual,Paul,Johnson,M,Usa,California,Investment,5,Yes,Website,1,5,1123403.46,299.60436198853193,1240.6066666666666,3,0,Budget Buyers,Low Potential,0.26082746433529924
C1292,Individual,Jordan,Evans,M,Usa,Texas,Investment,5,Yes,Website,1,5,1099365.94,274.33317746180415,1000.415,4,0,Budget Buyers,Low Potential,0.25379490687534173
C1293,Individual,Anna,Wright,F,Usa,California,Home,1,No,Agency,0,1,1853570.08,298.7271183873049,1552.15,4,1,Premium Investors,High Potential Investor,0.47415591770097554
C1294,Individual,Henry,Davis,M,Canada,Ontario,Investment,3,Yes,Agency,1,3,1220533.28,297.3926954853702,1371.6133333333335,3,0,Budget Buyers,Moderate Investor,0.28920447905945684
C1295,Individual,Anna,Bryant,F,Usa,California,Investment,1,Yes,Website,1,1,1478836.57,304.8354152752629,1202.2649999999999,4,0,Budget Buyers,High Potential Investor,0.3646746007740569
C1296,Individual,Keith,Hughes,M,Usa,Virginia,Home,1,No,Website,0,1,1025127.71,311.53304235834355,1089.46,3,3,High-Value Clients,Low Potential,0.23211933755129277
C1297,Company,Vertex,Co,M,Germany,Berlin,Home,5,No,Website,0,5,1169866.19,309.0064273458236,1267.4066666666668,3,1,Premium Investors,Low Potential,0.27440578551427997
C1298,Individual,Margaret,Taylor,F,Usa,California,Home,2,No,Agency,0,2,1571360.11,307.0306964319474,1276.8225,4,1,Premium Investors,High Potential Investor,0.39170744378201994
C1299,Individual,Karen,James,F,Usa,California,Investment,3,No,Website,1,3,1296600.42,300.4144260558383,1440.1933333333334,3,0,Budget Buyers,Moderate Investor,0.3114297670499186
C1300,Individual,Judith,Collins,F,Usa,California,Home,2,No,Website,0,2,1428770.88,327.8824297941291,1451.5366666666669,3,1,Premium Investors,High Potential Investor,0.3500558739914495
C1301,Individual,Benjamin,Hayes,M,Usa,Virginia,Home,2,No,Agency,0,2,742139.88,293.7312978586513,851.8699999999999,3,3,High-Value Clients,Low Potential,0.14943343123174857
C1302,Individual,Jerry,Anderson,M,Usa,Arizona,Investment,5,No,Website,1,5,1709532.6,284.1023184671226,1486.3274999999999,4,0,Budget Buyers,High Potential Investor,0.43206769299828846
C1303,Individual,Christian,Miller,M,Usa,Arizona,Home,3,Yes,Website,0,3,979418.98,299.57634677232915,1106.3533333333332,3,3,High-Value Clients,Low Potential,0.21876021578452426
C1304,Individual,Angela,Cook,F,Usa,California,Investment,1,No,Website,1,1,965747.81,306.67764956984564,1049.3799999999999,3,0,Budget Buyers,Low Potential,0.21476885022405917
C1305,Individual,Catherine,Anderson,F,Usa,Georgia,Home,4,No,Website,0,4,1034190.9,299.27468051423875,853.07,4,3,High-Value Clients,Low Potential,0.23476269858548054
C1306,Individual,Kathleen,Morales,F,Usa,Washington,Home,5,No,Website,0,5,967094.76,290.93227144910253,1090.7733333333333,3,3,High-Value Clients,Low Potential,0.21515615003215233
C1307,Individual,Rachel,Rogers,F,Usa,Colorado,Home,5,No,Agency,0,5,920439.02,304.6236470594258,1012.96,3,3,High-Value Clients,Low Potential,0.20153033692145156
C1308,Individual,Timothy,Sanders,M,Usa,California,Investment,5,No,Agency,1,5,1363559.13,319.931721150569,1042.1975,4,0,Budget Buyers,Moderate Investor,0.3310005166540317
C1309,Individual,David,Reyes,M,Usa,California,Home,5,No,Website,0,5,1460171.4100000001,290.92731892630866,1674.54,3,1,Premium Investors,High Potential Investor,0.3592155952681321
C1310,Individual,Ann,Roberts,F,Usa,New York,Home,5,No,Agency,0,5,1244334.1400000001,291.1520688348928,1077.195,4,3,High-Value Clients,Moderate Investor,0.2961559095490293
C1311,Individual,Christopher,Ward,M,Uk,England,Home,4,Yes,Client,0,4,691552.3400000001,310.72142775670534,1070.625,2,3,High-Value Clients,Low Potential,0.13465997636655852
C1312,Individual,Timothy,Stone,M,Usa,New York,Home,5,No,Website,0,5,786877.06,329.94846757785575,801.46,3,3,High-Value Clients,Low Potential,0.1625181513980669
C1313,Individual,Heather,Reed,F,Australia,Western Australia,Investment,3,No,Website,1,3,997579.61,289.73778648242074,1138.4233333333334,3,0,Budget Buyers,Low Potential,0.224062370235318
C1314,Individual,Rachel,Miller,F,Usa,Arizona,Home,3,No,Website,0,3,803329.23,261.0676098183861,1037.11,3,3,High-Value Clients,Low Potential,0.16729805718042995
C1315,Individual,Joshua,Garcia,M,Usa,Colorado,Home,3,No,Agency,0,3,1066308.48,307.1590436536374,1136.21,3,3,High-Value Clients,Low Potential,0.24414918890521953
C1316,Individual,Emma,King,F,Usa,Colorado,Home,2,Yes,Website,0,2,1238162.97,300.45395318273955,1052.8325,4,3,High-Value Clients,Moderate Investor,0.2943565368967778
C1317,Company,Atlas,Co,M,Usa,Utah,Home,2,Yes,Website,0,2,1315200.12,296.24345786098615,1460.493333333333,3,1,Premium Investors,Moderate Investor,0.31686221517563573
C1318,Individual,William,Montgomery,M,Usa,Texas,Home,1,No,Website,0,1,1423923.98,300.3757528149411,1169.615,4,1,Premium Investors,High Potential Investor,0.3486292618063614
C1319,Individual,Grace,James,F,Usa,Florida,Home,3,Yes,Client,0,3,1424704.13,290.8809401794673,1227.645,4,1,Premium Investors,High Potential Investor,0.34885349514025316
C1320,Individual,Peter,Reyes,M,Usa,California,Investment,1,No,Website,1,1,1077693.04,323.8048741477655,1129.1766666666665,3,0,Budget Buyers,Low Potential,0.24748193394290635
C1321,Individual,Christopher,Reed,M,Usa,Colorado,Investment,5,No,Client,1,5,787847.37,304.56986247039276,853.8133333333334,3,0,Budget Buyers,Low Potential,0.16279185253202344
C1322,Individual,Barbara,Reyes,F,Usa,California,Home,5,No,Agency,0,5,1094026.3399999999,292.15441842982426,1255.1200000000001,3,1,Premium Investors,Low Potential,0.2522415159518376
C1323,Individual,Nicholas,Moore,M,Usa,Utah,Home,3,No,Website,0,3,1180654.6,298.6410425683013,975.4225,4,3,High-Value Clients,Low Potential,0.27755393184113586
C1324,Individual,Carl,Edwards,M,Usa,Arizona,Investment,2,Yes,Agency,1,2,1323306.51,300.30225741864166,1471.6200000000001,3,0,Budget Buyers,Moderate Investor,0.31923229230857
C1325,Individual,George,Jones,M,Canada,Alberta,Home,5,Yes,Agency,0,5,1380292.56,320.3033579820976,1098.1675,4,1,Premium Investors,Moderate Investor,0.33588947669481106
C1326,Individual,Brandon,Mitchell,M,Usa,Colorado,Investment,4,No,Website,1,4,1489578.01,300.06743547413544,1239.145,4,0,Budget Buyers,High Potential Investor,0.3678110098457763
C1327,Individual,Betty,Carter,F,Usa,California,Home,4,Yes,Website,0,4,664017.81,292.82933553308914,775.5666666666666,3,3,High-Value Clients,Low Potential,0.12660859159705196
C1328,Individual,Sandra,Cooper,F,Usa,Washington,Home,4,No,Website,0,4,1337283.29,284.79646614467947,1173.8125,4,1,Premium Investors,Moderate Investor,0.32330986701994124
C1329,Individual,Scott,Parker,M,Usa,California,Investment,3,Yes,Agency,1,3,1041797.56,301.08908711795453,1127.1499999999999,3,0,Budget Buyers,Low Potential,0.23698570331393665
C1330,Individual,Kelly,James,F,Usa,Colorado,Investment,2,No,Agency,1,2,835096.87,299.70040435410067,699.545,4,0,Budget Buyers,Low Potential,0.17659477255782502
C1331,Individual,Christina,Bennett,F,Usa,California,Investment,1,No,Agency,1,1,1047958.11,314.860411129258,1113.29,3,0,Budget Buyers,Low Potential,0.23879096140717404
